MolFrac_1,T
0.9,313.0
1.0,313.0
0.0,313.0
0.1,313.0
0.2,313.0
0.3,313.0
0.4,313.0
0.5,310.1857142857143
0.6,313.0
0.7,313.0
0.8,313.0
0.9,313.0
1.0,313.0
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.09,308.15
0.19,308.15
0.29,308.15
0.39,308.15
0.49,308.15
0.59,308.15
0.69,308.15
0.79,308.15
0.89,308.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.19,308.15
0.29,308.15
0.39,308.15
0.49,308.15
0.59,308.15
0.69,308.15
0.79,308.15
0.89,308.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.09,308.15
0.19,308.15
0.29,308.15
0.39,308.15
0.49,308.15
0.59,308.15
0.69,308.15
0.79,308.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,304.81666666666666
0.1,304.81666666666666
0.2,304.81666666666666
0.3,304.81666666666666
0.4,304.81666666666666
0.5,304.81666666666666
0.6,304.81666666666666
0.7,304.81666666666666
0.8,304.81666666666666
0.9,304.81666666666666
1.0,304.81666666666666
0.18,308.15
0.28,308.15
0.38,308.15
0.48,308.15
0.58,308.15
0.68,308.15
0.78,308.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.05,305.65
0.15,305.65
0.25,305.65
0.35,305.65
0.45,305.65
0.55,305.65
0.65,305.65
0.75,298.15
0.85,298.15
0.95,298.15
0.22,298.15
0.32,298.15
0.42,298.15
0.52,298.15
0.62,298.15
0.72,298.15
0.82,298.15
0.05,303.15
0.15,303.15
0.25,303.15
0.35,303.15
0.45,303.15
0.55,303.15
0.65,303.15
0.75,303.15
0.85,303.15
0.0,308.15
0.05,303.15
0.1,308.15
0.15,303.15
0.2,308.15
0.25,303.15
0.3,308.15
0.35,303.15
0.4,308.15
0.45,303.15
0.5,308.15
0.55,303.15
0.6,308.15
0.65,303.15
0.7,308.15
0.75,303.15
0.8,308.15
0.85,303.15
0.9,308.15
1.0,308.15
0.0,298.15
0.05,308.15
0.1,298.15
0.15,308.15
0.2,298.15
0.25,308.15
0.3,298.15
0.35,308.15
0.4,298.15
0.45,308.15
0.5,298.15
0.55,308.15
0.6,298.15
0.65,308.15
0.7,298.15
0.75,308.15
0.8,298.15
0.85,308.15
0.9,298.15
1.0,298.15
0.23,308.15
0.33,308.15
0.43,308.15
0.53,308.15
0.63,308.15
0.73,308.15
0.83,308.15
0.93,308.15
0.15,308.15
0.25,308.15
0.35,308.15
0.45,308.15
0.55,308.15
0.65,308.15
0.75,308.15
0.85,308.15
0.0,300.655
0.1,300.655
0.2,300.655
0.3,300.655
0.4,300.655
0.5,300.655
0.6,300.655
0.7,300.655
0.8,300.655
0.9,300.655
1.0,300.655
0.0,313.15
0.1,313.15
0.2,313.15
0.3,313.15
0.4,313.15
0.5,313.15
0.6,313.15
0.7,313.15
0.8,313.15
0.9,313.15
1.0,313.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,305.65
0.1,305.65
0.2,305.65
0.3,305.65
0.4,305.65
0.5,305.65
0.6,305.65
0.7,305.65
0.8,305.65
0.9,305.65
1.0,305.65
0.0,305.65
0.1,305.65
0.2,305.65
0.3,305.65
0.4,305.65
0.5,305.65
0.6,305.65
0.7,305.65
0.8,305.65
0.9,305.65
1.0,305.65
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,305.65
0.1,305.65
0.2,305.65
0.3,305.65
0.4,305.65
0.5,305.65
0.6,305.65
0.7,305.65
0.8,305.65
0.9,305.65
1.0,305.65
0.0,305.65
0.1,305.65
0.2,305.65
0.3,305.65
0.4,305.65
0.5,305.65
0.6,305.65
0.7,305.65
0.8,305.65
0.9,305.65
1.0,305.65
0.0,305.65
0.1,305.65
0.2,305.65
0.3,305.65
0.4,305.65
0.5,305.65
0.6,305.65
0.7,305.65
0.8,305.65
0.9,305.65
1.0,305.65
0.0,305.65
0.1,305.65
0.2,305.65
0.3,305.65
0.4,305.65
0.5,305.65
0.6,305.65
0.7,305.65
0.8,305.65
0.9,305.65
1.0,305.65
0.0,305.65
0.1,305.65
0.2,305.65
0.3,305.65
0.4,305.65
0.5,305.65
0.6,305.65
0.7,305.65
0.8,305.65
0.9,305.65
1.0,305.65
0.0,305.65
0.1,305.65
0.2,305.65
0.3,305.65
0.4,305.65
0.5,305.65
0.6,305.65
0.7,305.65
0.8,305.65
0.9,305.65
1.0,305.65
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,305.65
0.1,305.65
0.2,305.65
0.3,305.65
0.4,305.65
0.5,305.65
0.6,305.65
0.7,305.65
0.8,305.65
0.9,305.65
1.0,305.65
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,305.65
0.1,305.65
0.2,305.65
0.3,305.65
0.4,305.65
0.5,305.65
0.6,305.65
0.7,305.65
0.8,305.65
0.9,305.65
1.0,305.65
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.06,303.15
0.16,303.15
0.26,303.15
0.36,303.15
0.46,303.15
0.56,303.15
0.66,303.15
0.76,303.15
0.86,303.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,310.65
0.1,310.65
0.2,310.65
0.3,310.65
0.4,310.65
0.5,310.65
0.6,310.65
0.7,310.65
0.8,310.65
0.9,310.65
1.0,310.65
0.06,303.15
0.16,303.15
0.26,303.15
0.36,303.15
0.46,303.15
0.56,303.15
0.66,303.15
0.76,303.15
0.86,303.15
0.15,303.15
0.25,303.15
0.35,303.15
0.45,303.15
0.55,303.15
0.65,303.15
0.75,303.15
0.85,303.15
0.95,303.15
0.06,303.15
0.16,303.15
0.26,303.15
0.36,303.15
0.46,303.15
0.56,303.15
0.66,303.15
0.76,303.15
0.86,303.15
0.15,303.15
0.25,303.15
0.35,303.15
0.45,303.15
0.55,303.15
0.65,303.15
0.75,303.15
0.85,303.15
0.95,303.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,310.65000000000003
0.1,310.65000000000003
0.2,310.65000000000003
0.3,310.65000000000003
0.4,310.65000000000003
0.5,310.65000000000003
0.6,310.65000000000003
0.7,310.65000000000003
0.8,310.65000000000003
0.9,310.65000000000003
1.0,310.65000000000003
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.06,303.15
0.16,303.15
0.26,303.15
0.36,303.15
0.46,303.15
0.56,303.15
0.66,303.15
0.76,303.15
0.86,303.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.01,298.15
0.11,298.15
0.21,298.15
0.31,298.15
0.41,298.15
0.51,298.15
0.61,298.15
0.71,298.15
0.81,298.15
0.91,298.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,304.4
0.1,304.4
0.2,304.4
0.3,304.4
0.4,304.4
0.5,304.4
0.6,304.4
0.7,304.4
0.8,304.4
0.9,304.4
1.0,304.4
0.18,298.15
0.28,298.15
0.38,298.15
0.48,298.15
0.58,298.15
0.68,298.15
0.78,298.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.0,305.65
0.1,305.65
0.2,305.65
0.3,305.65
0.4,305.65
0.5,305.65
0.6,305.65
0.7,305.65
0.8,305.65
0.9,305.65
1.0,305.65
0.4512,298.15
0.5,313.15000000000003
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,313.15
0.08,308.86428571428576
0.1,313.15
0.2,313.15
0.3,313.15
0.4,313.15
0.5,313.15
0.6,313.15
0.7,313.15
0.8,313.15
0.9,313.15
1.0,313.15
0.0,305.65
0.1,305.65
0.2,305.65
0.3,305.65
0.4,305.65
0.5,305.65
0.6,305.65
0.7,305.65
0.8,305.65
0.9,305.65
1.0,305.65
0.0,305.65
0.1,305.65
0.2,305.65
0.3,305.65
0.4,305.65
0.5,305.65
0.6,305.65
0.7,305.65
0.8,305.65
0.9,305.65
1.0,305.65
0.0,303.15
0.1,313.15
0.2,313.15
0.3,313.15
0.4,313.15
0.5,313.15
0.6,313.15
0.7,313.15
0.8,313.15
0.9,313.15
1.0,313.15
0.0,323.15
0.1,323.15
0.2,323.15
0.3,323.15
0.4,323.15
0.5,323.15
0.6,323.15
0.7,323.15
0.8,323.15
0.9,323.15
1.0,323.15
0.0,323.15
0.1,323.15
0.2,323.15
0.3,323.15
0.4,323.15
0.5,323.15
0.6,323.15
0.7,323.15
0.8,323.15
0.9,323.15
1.0,323.15
0.0,323.15
0.1,323.15
0.2,323.15
0.3,323.15
0.4,323.15
0.5,323.15
0.6,323.15
0.7,323.15
0.8,323.15
0.9,323.15
1.0,323.15
0.0,310.65
0.1,310.65
0.2,310.65
0.3,310.65
0.4,310.65
0.5,310.65
0.6,310.65
0.7,310.65
0.8,310.65
0.9,310.65
1.0,310.65
0.0,315.65
0.1,315.65
0.2,315.65
0.3,315.65
0.4,315.65
0.5,315.65
0.6,315.65
0.7,315.65
0.8,315.65
0.9,315.65
1.0,315.65
0.0,308.15000000000003
0.1,308.15000000000003
0.2,308.15000000000003
0.3,308.15000000000003
0.4,308.15000000000003
0.5,308.15000000000003
0.6,308.15000000000003
0.7,308.15000000000003
0.8,308.15000000000003
0.9,308.15000000000003
1.0,308.15000000000003
0.2,313.15
0.3,313.15
0.4,313.15
0.5,313.15
0.6,313.15
0.7,313.15
0.8,313.15
0.9,313.15
0.5,303.15
0.12,308.15000000000003
0.22,308.15000000000003
0.32,308.15000000000003
0.42,308.15000000000003
0.52,308.15000000000003
0.62,308.15000000000003
0.72,308.15000000000003
0.82,308.15000000000003
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,298.15
0.1,298.15
0.12,313.15
0.2,298.15
0.22,313.15
0.3,298.15
0.32,313.15
0.4,298.15
0.42,313.15
0.5,298.15
0.52,313.15
0.6,298.15
0.62,313.15
0.7,298.15
0.72,313.15
0.8,298.15
0.82,313.15
0.9,298.15
1.0,298.15
0.19,313.15
0.29,313.15
0.39,313.15
0.49,313.15
0.59,313.15
0.69,313.15
0.79,313.15
0.89,313.15
0.0,303.15
0.1,303.15
0.2,303.15
0.24,298.15
0.25,313.15
0.3,303.15
0.34,298.15
0.35,313.15
0.4,303.15
0.44,298.15
0.45,313.15
0.5,303.15
0.54,298.15
0.55,313.15
0.6,303.15
0.64,298.15
0.65,313.15
0.7,303.15
0.74,298.15
0.75,313.15
0.8,303.15
0.84,298.15
0.0,309.81666666666666
0.1,309.81666666666666
0.2,309.81666666666666
0.3,309.81666666666666
0.4,309.81666666666666
0.5,309.81666666666666
0.6,309.81666666666666
0.7,309.81666666666666
0.8,309.81666666666666
0.9,309.81666666666666
1.0,309.81666666666666
0.0,313.15
0.1,313.15
0.2,313.15
0.3,313.15
0.4,313.15
0.5,313.15
0.6,313.15
0.7,313.15
0.8,313.15
0.9,313.15
1.0,313.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,310.65000000000003
0.1,310.65000000000003
0.2,310.65000000000003
0.3,310.65000000000003
0.4,310.65000000000003
0.5,310.65000000000003
0.6,310.65000000000003
0.7,310.65000000000003
0.8,310.65000000000003
0.9,310.65000000000003
1.0,310.65000000000003
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,313.15
0.1,313.15
0.16,293.15
0.2,313.15
0.26,293.15
0.3,313.15
0.36,293.15
0.4,313.15
0.46,293.15
0.5,313.15
0.56,293.15
0.6,313.15
0.66,293.15
0.7,313.15
0.76,293.15
0.8,313.15
0.86,293.15
0.9,313.15
0.96,293.15
1.0,313.15
0.0,301.9
0.1,301.9
0.2,301.9
0.3,301.9
0.4,301.9
0.5,301.9
0.6,301.9
0.7,301.9
0.8,301.9
0.9,301.9
1.0,301.9
0.05,303.2
0.15,303.2
0.25,303.2
0.35,303.2
0.45,303.2
0.5,303.15
0.55,303.2
0.65,303.2
0.75,303.2
0.85,303.2
0.11,308.15
0.21,308.15
0.31,308.15
0.41,308.15
0.51,308.15
0.61,308.15
0.71,308.15
0.81,308.15
0.91,308.15
0.09,308.15
0.19,308.15
0.29,308.15
0.39,308.15
0.49,308.15
0.59,308.15
0.69,308.15
0.79,308.15
0.89,308.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.07,298.15
0.17,298.15
0.27,298.15
0.37,298.15
0.47,298.15
0.57,298.15
0.67,298.15
0.77,298.15
0.87,298.15
0.05,298.15
0.15,298.15
0.25,298.15
0.35,298.15
0.45,298.15
0.55,298.15
0.65,298.15
0.75,298.15
0.85,298.15
0.95,298.15
0.08,298.15
0.18,298.15
0.28,298.15
0.38,298.15
0.48,298.15
0.58,298.15
0.68,298.15
0.78,298.15
0.88,298.15
0.0,300.65
0.1,300.65
0.2,300.65
0.3,300.65
0.4,300.65
0.5,300.65
0.6,300.65
0.7,300.65
0.8,300.65
0.9,300.65
1.0,300.65
0.01,300.65
0.11,300.65
0.21,300.65
0.31,300.65
0.41,300.65
0.51,300.65
0.61,300.65
0.71,300.65
0.81,300.65
0.91,300.65
0.06,298.15
0.16,298.15
0.26,298.15
0.36,298.15
0.46,298.15
0.56,298.15
0.66,298.15
0.76,298.15
0.86,298.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,308.15000000000003
0.1,308.15000000000003
0.2,308.15000000000003
0.3,308.15000000000003
0.4,308.15000000000003
0.5,308.15000000000003
0.6,308.15000000000003
0.7,308.15000000000003
0.8,308.15000000000003
0.9,308.15000000000003
1.0,308.15000000000003
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,303.15
0.1,303.15
0.1004,313.15
0.2,303.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,303.15
1.0,303.15
0.0,300.65
0.1,308.15000000000003
0.2,308.15000000000003
0.3,308.15000000000003
0.4,308.15000000000003
0.5,305.65000000000003
0.6,300.65
0.7,300.65
0.8,300.65
0.9,300.65
1.0,300.65
0.0,308.15000000000003
0.1,308.15000000000003
0.2,308.15000000000003
0.3,308.15000000000003
0.4,308.15000000000003
0.5,308.15000000000003
0.6,308.15000000000003
0.7,308.15000000000003
0.8,300.65
0.2,308.15000000000003
0.3,308.15000000000003
0.4,308.15000000000003
0.5,308.15000000000003
0.6,308.15000000000003
0.7,308.15000000000003
0.8,303.15
0.11,300.65
0.21,300.65
0.31,300.65
0.41,300.65
0.51,300.65
0.61,300.65
0.71,300.65
0.81,300.65
0.91,300.65
0.11,300.65
0.21,300.65
0.31,300.65
0.41,300.65
0.51,300.65
0.61,300.65
0.71,300.65
0.81,300.65
0.91,300.65
0.0,298.15
0.1,298.15
0.11,301.4833333333333
0.2,298.15
0.21,301.4833333333333
0.3,298.15
0.31,301.4833333333333
0.4,298.15
0.41,301.4833333333333
0.5,298.15
0.51,301.4833333333333
0.6,298.15
0.61,301.4833333333333
0.7,298.15
0.71,301.4833333333333
0.8,298.15
0.81,301.4833333333333
0.9,298.15
0.91,301.4833333333333
1.0,298.15
0.11,300.65
0.21,300.65
0.31,300.65
0.41,300.65
0.51,300.65
0.61,300.65
0.71,300.65
0.81,300.65
0.91,300.65
0.01,300.65
0.11,300.65
0.21,300.65
0.31,300.65
0.41,300.65
0.51,300.65
0.61,300.65
0.71,300.65
0.81,300.65
0.91,300.65
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
0.16,298.15
0.26,298.15
0.36,298.15
0.46,298.15
0.56,298.15
0.66,298.15
0.76,298.15
0.86,298.15
0.96,298.15
0.05,298.15
0.15,298.15
0.25,298.15
0.35,298.15
0.45,298.15
0.55,298.15
0.65,298.15
0.75,298.15
0.85,298.15
0.95,298.15
0.0,295.65
0.1,295.65
0.2,295.65
0.3,295.65
0.4,295.65
0.5,295.65
0.6,295.65
0.7,295.65
0.8,295.65
0.9,295.65
1.0,295.65
0.0,295.65
0.1,295.65
0.2,295.65
0.3,295.65
0.4,295.65
0.5,295.65
0.6,295.65
0.7,295.65
0.8,295.65
0.9,295.65
1.0,295.65
0.0,295.65
0.1,295.65
0.2,295.65
0.3,295.65
0.4,295.65
0.5,295.65
0.6,295.65
0.7,295.65
0.8,295.65
0.9,295.65
1.0,295.65
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.05,305.65
0.15,305.65
0.25,305.65
0.35,305.65
0.45,305.65
0.55,305.65
0.65,305.65
0.75,305.65
0.85,305.65
0.14,303.15
0.24,303.15
0.34,303.15
0.44,303.15
0.54,303.15
0.64,303.15
0.74,303.15
0.84,303.15
0.94,303.15
0.14,303.15
0.24,303.15
0.34,303.15
0.44,303.15
0.54,303.15
0.64,303.15
0.74,303.15
0.84,303.15
0.94,303.15
0.14,303.15
0.24,303.15
0.34,303.15
0.44,303.15
0.54,303.15
0.64,303.15
0.74,303.15
0.84,303.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,318.15
0.1,318.15
0.2,318.15
0.3,318.15
0.4,318.15
0.5,318.15
0.6,318.15
0.7,318.15
0.8,318.15
0.9,318.15
1.0,318.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,300.65
0.1,300.65
0.2,300.65
0.3,300.65
0.4,300.65
0.5,300.65
0.6,300.65
0.7,300.65
0.8,300.65
0.9,300.65
1.0,300.65
0.0,309.4
0.1,309.4
0.2,309.4
0.3,309.4
0.4,309.4
0.5,309.4
0.6,309.4
0.7,309.4
0.8,309.4
0.9,309.4
1.0,309.4
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.15,303.15
0.25,303.15
0.35,303.15
0.45,303.15
0.55,303.15
0.65,303.15
0.75,303.15
0.85,303.15
0.95,303.15
0.15,303.15
0.25,303.15
0.35,303.15
0.45,303.15
0.55,303.15
0.65,303.15
0.75,303.15
0.85,303.15
0.95,303.15
0.23,303.15
0.33,303.15
0.43,303.15
0.53,303.15
0.63,303.15
0.73,303.15
0.83,303.15
0.05,308.15
0.06,293.15
0.15,308.15
0.16,293.15
0.25,308.15
0.26,293.15
0.35,308.15
0.36,293.15
0.45,308.15
0.46,293.15
0.55,308.15
0.56,293.15
0.65,308.15
0.66,293.15
0.75,308.15
0.76,293.15
0.85,308.15
0.86,293.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.04,303.15
0.14,303.15
0.24,303.15
0.34,303.15
0.44,303.15
0.54,303.15
0.64,303.15
0.74,303.15
0.84,303.15
0.94,303.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,298.15
0.1,298.15
